"ID","Site.Type","Site.Name","Lat","Long","Seagrass.Unveg","Date","Time","Depth","Distance","Data.Collector","Q.PA","Phylum","genus.species","Genus","Species","Length","Abundance","Notes","Participant.List","Contact.Email","site.paired","family","trophic.group","trophic.group.simple"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Cymatogaster_aggregata","Cymatogaster","aggregata",56,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Embiotocidae","planktivore.benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",101,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",66,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",70,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",91,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",64,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",79,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",105,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",76,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",65,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",89,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",67,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",71,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",79,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",75,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",91,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",62,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",72,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",67,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",67,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",52,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",65,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Leptocottus_armatus","Leptocottus","armatus",80,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Cottidae","benthic.invertivore.piscivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Parophrys_vetulus","Parophrys","vetulus",70,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Pleuronectidae","benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Parophrys_vetulus","Parophrys","vetulus",84,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Pleuronectidae","benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",86,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",76,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",67,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",81,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",79,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",85,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",138,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",79,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",176,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",74,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",87,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",79,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",67,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Atherinops_affinis","Atherinops","affinis",82,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Atherinopsidae","planktivore","planktivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Syngnathus_leptorhynchus","Syngnathus","leptorhynchus",167,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Syngnathidae","planktivore.benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Syngnathus_leptorhynchus","Syngnathus","leptorhynchus",239,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Syngnathidae","planktivore.benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Chordata","Syngnathus_leptorhynchus","Syngnathus","leptorhynchus",89,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR","Syngnathidae","planktivore.benthic.invertivore","carnivore"
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",105,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",53,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",36,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",47,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",35,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",49,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",14,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Metacarcinus_magister","Metacarcinus","magister",15,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",21,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",29,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",25,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",20,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",18,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",10,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",10,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",22,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",19,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",17,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",14,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",14,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",18,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",16,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
"OIMB-Valino-SSNERR_Unveg_20160720","OIMB-Valino-SSNERR_Unveg","OIMB-Valino-SSNERR",43.315383,-124.320926,"unvegetated",20160720,"950","110","30","Galloway","Q","Arthropoda","Hemigrapsus_oregonensis","Hemigrapsus","oregonensis",14,1,NA,"Aaron Galloway, Nicole Watase, Elena Rubio-Lopez","agalow3@uoregon.edu","OIMB-Valino-SSNERR",NA,NA,NA
