Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,width.transect,area,volume,Q.PA,phylum,family,Genus,Species,Length,Abundance,Country,SPECIES_NAME,cpua,A,B,biomass,biomass.area,biomass.vol
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Ammodytidae,Ammodytes,tobianus,68,1,Wales,Ammodytes tobianus,0.0033333333333333335,0.0098,2.56,1.3257110988834837,0.004419036996278279,8.838073992556558e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Ammodytidae,Ammodytes,tobianus,69,1,Wales,Ammodytes tobianus,0.0033333333333333335,0.0098,2.56,1.376194278615042,0.004587314262050141,9.17462852410028e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Ammodytidae,Ammodytes,tobianus,62,1,Wales,Ammodytes tobianus,0.0033333333333333335,0.0098,2.56,1.0465230561571421,0.003488410187190474,6.976820374380948e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Ammodytidae,Ammodytes,tobianus,67,1,Wales,Ammodytes tobianus,0.0033333333333333335,0.0098,2.56,1.2763728880822396,0.004254576293607465,8.509152587214931e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Ammodytidae,Ammodytes,tobianus,66,1,Wales,Ammodytes tobianus,0.0033333333333333335,0.0098,2.56,1.2281701861803822,0.004093900620601274,8.187801241202549e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,65,1,Wales,Pleuronectes platessa,0.0033333333333333335,0.008853333333333333,3.0618230769230768,2.7296294233765526,0.00909876474458851,1.8197529489177017e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,56,1,Wales,Pleuronectes platessa,0.0033333333333333335,0.008853333333333333,3.0618230769230768,1.7295223672127322,0.005765074557375774,1.1530149114751548e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,76,1,Wales,Pleuronectes platessa,0.0033333333333333335,0.008853333333333333,3.0618230769230768,4.405570945042488,0.014685236483474959,2.937047296694992e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,55,1,Wales,Pleuronectes platessa,0.0033333333333333335,0.008853333333333333,3.0618230769230768,1.6366898305344209,0.005455632768448069,1.0911265536896139e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,69,1,Wales,Pleuronectes platessa,0.0033333333333333335,0.008853333333333333,3.0618230769230768,3.277285828665801,0.01092428609555267,2.184857219110534e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Limanda,limanda,49,1,Wales,Limanda limanda,0.0033333333333333335,0.007136666666666667,3.133261111111111,1.037671644117038,0.0034589054803901265,6.917810960780252e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Pleuronectidae,Limanda,limanda,46,1,Wales,Limanda limanda,0.0033333333333333335,0.007136666666666667,3.133261111111111,0.8513119950296121,0.002837706650098707,5.675413300197414e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Atherinidae,Atherina,presbyter,56,1,Wales,Atherina presbyter,0.0033333333333333335,0.0064,3.05,1.2250489893385736,0.004083496631128579,8.166993262257157e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,63,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.900856065725062,0.006336186885750206,1.2672373771500413e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,53,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.1119089184055435,0.0037063630613518115,7.412726122703624e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,54,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.1782951407792144,0.003927650469264048,7.855300938528096e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9280267914172586,0.003093422638057529,6.186845276115058e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,46,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.7164999758467395,0.002388333252822465,4.77666650564493e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,53,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.1119089184055435,0.0037063630613518115,7.412726122703624e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,49,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.8716464517171834,0.0029054881723906112,5.810976344781222e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,48,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.8176339941312978,0.002725446647104326,5.450893294208652e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,46,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.7164999758467395,0.002388333252822465,4.77666650564493e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,53,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.1119089184055435,0.0037063630613518115,7.412726122703624e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,51,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9868283402794705,0.0032894278009315686,6.578855601863137e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,52,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.0481045346817859,0.0034936817822726197,6.98736356454524e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,46,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.7164999758467395,0.002388333252822465,4.77666650564493e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9280267914172586,0.003093422638057529,6.186845276115058e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9280267914172586,0.003093422638057529,6.186845276115058e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,52,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.0481045346817859,0.0034936817822726197,6.98736356454524e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,46,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.7164999758467395,0.002388333252822465,4.77666650564493e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9280267914172586,0.003093422638057529,6.186845276115058e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.9280267914172586,0.003093422638057529,6.186845276115058e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,52,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.0481045346817859,0.0034936817822726197,6.98736356454524e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,49,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.8716464517171834,0.0029054881723906112,5.810976344781222e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,46,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.7164999758467395,0.002388333252822465,4.77666650564493e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,52,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,1.0481045346817859,0.0034936817822726197,6.98736356454524e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,49,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.8716464517171834,0.0029054881723906112,5.810976344781222e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Clupeidae,Sprattus,sprattus,49,1,Wales,Sprattus sprattus,0.0033333333333333335,0.00629625,3.1023914285714285,0.8716464517171834,0.0029054881723906112,5.810976344781222e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,10,300,15000,Q,Chordata,Callionymidae,Callionymus,lyra,65,1,Wales,Callionymus lyra,0.0033333333333333335,0.014,2.709,2.2300280143001,0.007433426714333667,1.4866853428667333e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,55,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.6052860707689065,0.0040132151769222664,8.026430353844533e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,55,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.6052860707689065,0.0040132151769222664,8.026430353844533e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,60,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.1096408119343395,0.005274102029835848,1.0548204059671698e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,53,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.4290249875906815,0.003572562468976704,7.145124937953408e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,51,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.26643803496841,0.0031660950874210247,6.33219017484205e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,48,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.0469141690670851,0.002617285422667713,5.234570845335426e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,57,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.7958110481632958,0.00448952762040824,8.979055240816479e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,56,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.698728593734251,0.004246821484335628,8.493642968671255e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,65,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.7124486933160017,0.0067811217332900044,1.3562243466580008e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,60,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.1096408119343395,0.005274102029835848,1.0548204059671698e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,50,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.190088903734235,0.0029752222593355877,5.950444518671175e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,53,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.4290249875906815,0.003572562468976704,7.145124937953408e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,62,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.3384252794929337,0.005846063198732334,1.1692126397464668e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,51,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.26643803496841,0.0031660950874210247,6.33219017484205e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,52,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.3460589849398528,0.003365147462349632,6.730294924699264e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,60,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.1096408119343395,0.005274102029835848,1.0548204059671698e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,34,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,0.3545335928110477,8.863339820276192e-4,1.7726679640552383e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,52,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.3460589849398528,0.003365147462349632,6.730294924699264e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,56,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.698728593734251,0.004246821484335628,8.493642968671255e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,50,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.190088903734235,0.0029752222593355877,5.950444518671175e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,51,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.26643803496841,0.0031660950874210247,6.33219017484205e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,60,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.1096408119343395,0.005274102029835848,1.0548204059671698e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,50,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.190088903734235,0.0029752222593355877,5.950444518671175e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,55,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.6052860707689065,0.0040132151769222664,8.026430353844533e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,62,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.3384252794929337,0.005846063198732334,1.1692126397464668e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gadidae,Merlangius,merlangus,111,1,Wales,Merlangius merlangus,0.0025,0.014490000000000001,3.051528125,22.433697266246806,0.05608424316561702,0.0011216848633123404
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gasterosteidae,Spinachia,spinachia,95,1,Wales,Spinachia spinachia,0.0025,0.0105,3.049,10.052372458139649,0.025130931145349124,5.026186229069824e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gasterosteidae,Spinachia,spinachia,96,1,Wales,Spinachia spinachia,0.0025,0.0105,3.049,10.378492805658357,0.025946232014145892,5.189246402829179e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Gasterosteidae,Spinachia,spinachia,101,1,Wales,Spinachia spinachia,0.0025,0.0105,3.049,12.116164685747155,0.030290411714367887,6.058082342873577e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Syngnathidae,Entelurus,aequoreus,101,1,Wales,Entelurus aequoreus,0.0025,2e-4,2.749,0.11532127947692664,2.8830319869231657e-4,5.766063973846332e-6
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Syngnathidae,Entelurus,aequoreus,92,1,Wales,Entelurus aequoreus,0.0025,2e-4,2.749,0.089224214453786,2.2306053613446503e-4,4.4612107226893005e-6
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Syngnathidae,Entelurus,aequoreus,115,1,Wales,Entelurus aequoreus,0.0025,2e-4,2.749,0.16477387637955299,4.1193469094888245e-4,8.23869381897765e-6
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,68,1,Wales,Pleuronectes platessa,0.0025,0.008853333333333333,3.0618230769230768,3.1340203825958186,0.007835050956489547,1.5670101912979093e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,46,1,Wales,Pleuronectes platessa,0.0025,0.008853333333333333,3.0618230769230768,0.9470088539981105,0.002367522134995276,4.735044269990553e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,42,1,Wales,Pleuronectes platessa,0.0025,0.008853333333333333,3.0618230769230768,0.7167799952122149,0.0017919499880305373,3.583899976061075e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,50,1,Wales,Pleuronectes platessa,0.0025,0.008853333333333333,3.0618230769230768,1.2224449346527964,0.003056112336631991,6.112224673263981e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Pleuronectidae,Pleuronectes,platessa,46,1,Wales,Pleuronectes platessa,0.0025,0.008853333333333333,3.0618230769230768,0.9470088539981105,0.002367522134995276,4.735044269990553e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,55,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.1595411803705518,0.0028988529509263792,5.797705901852759e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,50,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,0.8670387093874943,0.0021675967734687356,4.335193546937471e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,50,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,0.8670387093874943,0.0021675967734687356,4.335193546937471e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,65,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.9300373420331847,0.004825093355082962,9.650186710165924e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,56,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.2250489893385736,0.003062622473346434,6.125244946692868e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,61,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.5901422274853263,0.003975355568713316,7.950711137426632e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,68,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,2.2147879793653074,0.005536969948413268,1.1073939896826536e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,66,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,2.022036437443589,0.005055091093608972,1.0110182187217944e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,57,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.2929992822006975,0.0032324982055017435,6.464996411003487e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,66,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,2.022036437443589,0.005055091093608972,1.0110182187217944e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,56,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.2250489893385736,0.003062622473346434,6.125244946692868e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,61,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,1.5901422274853263,0.003975355568713316,7.950711137426632e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Atherinidae,Atherina,presbyter,50,1,Wales,Atherina presbyter,0.0025,0.0064,3.05,0.8670387093874943,0.0021675967734687356,4.335193546937471e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Clupeidae,Sprattus,sprattus,50,1,Wales,Sprattus sprattus,0.0025,0.00629625,3.1023914285714285,0.9280267914172586,0.0023200669785431467,4.640133957086293e-5
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Trachinidae,Echiichthys,vipera,65,1,Wales,Echiichthys vipera,0.0025,0.01134,2.999425,3.1108974813441987,0.007777243703360497,1.5554487406720994e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Trachinidae,Echiichthys,vipera,62,1,Wales,Echiichthys vipera,0.0025,0.01134,2.999425,2.699805624863909,0.006749514062159773,1.3499028124319546e-4
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,10,400,20000,Q,Chordata,Trachinidae,Echiichthys,vipera,62,1,Wales,Echiichthys vipera,0.0025,0.01134,2.999425,2.699805624863909,0.006749514062159773,1.3499028124319546e-4
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,55,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,1.6052860707689065,0.0040132151769222664,8.026430353844533e-5
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,45,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,0.8548715922626279,0.00213717898065657,4.27435796131314e-5
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,62,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.3384252794929337,0.005846063198732334,1.1692126397464668e-4
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,10,400,20000,Q,Chordata,Gobiidae,Pomatoschistus,minutus,63,1,Wales,Pomatoschistus minutus,0.0025,0.0076,3.14,2.4589116102374344,0.006147279025593586,1.229455805118717e-4
