Country,habitat,sciName,Genus,family,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
USA (CA3),Seagrass,Crangon sp.,NA,Crangonidae,30,0.23126060444401333,1,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,,,,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,shrimp,,,Cransp
USA (CA3),Seagrass,Cymatogaster aggregata,NA,Embiotocidae,41,2.0676299999999994,1,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan,Cymaaggr
USA (CA3),Seagrass,Embiotoca jacksoni,NA,Embiotocidae,72,11.19744,5,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,3.31,2.41741,574,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,subtropical;temperate,short and / or deep,nan,nan,Embijack
USA (CA3),Seagrass,Embiotoca lateralis,NA,Embiotocidae,47,3.11469,1,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,3.33,1.4289,598,hunting macrofauna (predator),benthic invertivore,demersal;pelagic site attached,boreal;subtropical;temperate,short and / or deep,nan,nan,Embilate
USA (CA3),Seagrass,Hypsurus caryi,NA,Embiotocidae,35,1.28625,3,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,nan,1.69268,479,hunting macrofauna (predator),benthic invertivore;planktivore,pelagic site attached,subtropical;temperate,fusiform / normal;short and / or deep,nan,nan,Hypscary
USA (CA3),Seagrass,Rhacochilus vacca,NA,Embiotocidae,47,3.184305,4.5,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,3.38,2.09593,557,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,short and / or deep,nan,nan,Rhacvacc
USA (CA3),Seagrass,Clevelandia ios,NA,Gobiidae,30,0.2484494169515948,1,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,ambush,3.119999886,1.02392,587,hunting macrofauna (predator);variable,omnivore,benthic,subtropical,fusiform / normal,nan,nan,Clevios
USA (CA3),Seagrass,Hemigrapsus oregonensis,NA,Varunidae,20,NaN,1,CA3,0.1155253890405432,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,,,,variable,omnivore,benthic,temperate,crab,,,Hemioreg
USA (CA3),Unvegetated,Atherinops affinis,NA,Atherinopsidae,74,5.958532200466824,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan,Atheaffi
USA (CA3),Unvegetated,Metacarcinus magister,NA,Cancridae,28,3.606934301409489,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,3.61,,,variable,omnivore,benthic,boreal;subtropical;temperate,crab,,,Metamagi
USA (CA3),Unvegetated,Sardinops sagax,NA,Clupeidae,75,3.592338480147711,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,2.61,2.510855,587.5,selective plankton feeding,planktivore,pelagic site attached,subtropical,fusiform / normal,27,190,Sardsaga
USA (CA3),Unvegetated,Cymatogaster aggregata,NA,Embiotocidae,59.833333333333336,8.075125,1.6666666666666667,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan,Cymaaggr
USA (CA3),Unvegetated,Embiotoca jacksoni,NA,Embiotocidae,58.5,7.807995,2,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,3.31,2.41741,574,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,subtropical;temperate,short and / or deep,nan,nan,Embijack
USA (CA3),Unvegetated,Hypsurus caryi,NA,Embiotocidae,52,4.21824,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,nan,1.69268,479,hunting macrofauna (predator),benthic invertivore;planktivore,pelagic site attached,subtropical;temperate,fusiform / normal;short and / or deep,nan,nan,Hypscary
USA (CA3),Unvegetated,Rhacochilus toxotes,NA,Embiotocidae,45,2.7337499999999997,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,active,nan,1.03748,435,hunting macrofauna (predator),benthic invertivore;planktivore,pelagic site attached,subtropical;temperate,fusiform / normal;short and / or deep,nan,nan,Rhactoxo
USA (CA3),Unvegetated,Clevelandia ios,NA,Gobiidae,30,0.2484494169515948,1,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,ambush,3.119999886,1.02392,587,hunting macrofauna (predator);variable,omnivore,benthic,subtropical,fusiform / normal,nan,nan,Clevios
USA (CA3),Unvegetated,Gobiidae sp.,NA,Gobiidae,31,0.2994861697384405,5,CA3,0.00174919922242994,Pacific,East,36.809972,-121.7826685,20.0904998779297,11.9135003089905,2.619500041008,17.4710006713867,0.606000006198883,0.505999997258186,0.409500002861023,56.6855010986328,37.4209995269775,33.5869998931885,15.2325000762939,13.0710000991821,11.4264998435974,3.80600011348724,ambush,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Gobisp
USA (DE),Unvegetated,Menidia menidia,NA,Atherinopsidae,67.5,1.9426726428341428,8,DE,0.005158542832228672,Atlantic,West,38.472539,-75.9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,active,nan,1.10694,549,selective plankton feeding,benthic invertivore;planktivore,pelagic site attached,temperate,elongated,nan,nan,Menimeni
USA (DE),Unvegetated,Cottus bairdi,NA,Cottidae,75,3.928583381294906,2,DE,0.005158542832228672,Atlantic,West,38.472539,-75.9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ambush,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal,boreal;polar;subtropical;temperate,elongated;fusiform / normal,,,Cottbair
USA (DE),Unvegetated,Palaemonetes pugio,NA,Palaemonidae,20,0.07125513537637683,26,DE,0.005158542832228672,Atlantic,West,38.472539,-75.9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,active,2.71,,,browsing on substrate;selective plankton feeding;variable,omnivore;scraping herbivore,benthic;demersal,polar;subtropical;temperate;tropical,shrimp,,,Palapugi
USA (DE),Unvegetated,Callinectes sapidus,NA,Portunidae,40,15.076763034556562,3,DE,0.005158542832228672,Atlantic,West,38.472539,-75.9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,active,3.35,,,variable,omnivore,benthic,subtropical;tropical,crab,,,Callsapi
USA (MA),Seagrass,Cyclopterus lumpus,NA,Cyclopteridae,15,0.19333139295745383,1,MA,0.004143496912381877,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,active,3.64,0.727708,580,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,temperate,short and / or deep,28,169,Cycllump
USA (MA),Seagrass,Gadus morhua,NA,Gadidae,43,0.6456117474149226,1,MA,0.004143496912381877,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,4.29,1.29725,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,temperate,fusiform / normal,33,122,Gadumorh
USA (MA),Seagrass,Pollachius virens,NA,Gadidae,55,1.6089104544747952,1,MA,0.004143496912381877,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,3.61,1.849075,589,hunting macrofauna (predator),higher carnivore;planktivore,demersal,polar;temperate,fusiform / normal,21,97,Pollvire
USA (MA),Seagrass,Urophycis regia,NA,Phycidae,115,14.50105689810141,1,MA,0.004143496912381877,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,3.72,0.859439,589,hunting macrofauna (predator),benthic invertivore,benthic,temperate,fusiform / normal,31,168,Uropregi
USA (MA),Unvegetated,Myoxocephalus aenaeus,NA,Cottidae,90,7.926140517585581,1,MA,0.0030048645718492666,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,3.48,0.685198,543,hunting macrofauna (predator),benthic invertivore,benthic,temperate,elongated;fusiform / normal,nan,nan,Myoxaena
USA (MA),Unvegetated,Urophycis regia,NA,Phycidae,130,21.336492099298034,1,MA,0.0030048645718492666,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,3.72,0.859439,589,hunting macrofauna (predator),benthic invertivore,benthic,temperate,fusiform / normal,31,168,Uropregi
USA (MA),Unvegetated,Pseudopleuronectes americanus,NA,Pleuronectidae,100,17.02411745736648,1.6666666666666667,MA,0.0030048645718492666,Atlantic,West,42.420327,-70.915676,11.1339999437332,6.37975001335144,2.4622500538826,8.67175024747849,0.727749988436699,0.628250002861023,0.500499993562698,48.9122495651245,31.2682495117188,31.1964998245239,18.973249912262,10.3159999847412,2.22499999403954,16.7482500076294,ambush,3.08,1.3203,563,hunting macrofauna (predator),benthic invertivore,benthic,temperate,short and / or deep,41,196,Pseuamer
USA (NC),Seagrass,Opsanus tau,NA,Batrachoididae,126,21.88820101213559,2,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,nan,nan,nan,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,subtropical;temperate,fusiform / normal,nan,nan,Opsatau
USA (NC),Seagrass,Chasmodes saburrae,NA,Blenniidae,33,0.26629316999999997,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,nan,nan,nan,hunting macrofauna (predator),omnivore,benthic,subtropical,elongated;fusiform / normal,nan,nan,Chassabu
USA (NC),Seagrass,Chilomycterus schoepfi,NA,Diodontidae,145,100.23644187094521,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,,,,hunting macrofauna (predator);variable,benthic invertivore,benthic;demersal,tropical,short and / or deep,,,Chilscho
USA (NC),Seagrass,Fundulus heteroclitus,NA,Fundulidae,82.5,9.98113129310683,2,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.59,0.897476,590,variable,omnivore,demersal,temperate,fusiform / normal,nan,nan,Fundhete
USA (NC),Seagrass,Eucinostomus harengulus,NA,Gerreidae,48.166666666666664,2.223171493894608,27,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.26,nan,nan,hunting macrofauna (predator),benthic invertivore,demersal,subtropical;tropical,fusiform / normal,nan,nan,Eucihare
USA (NC),Seagrass,Gobiosoma bosc,NA,Gobiidae,42,0.5243691989882752,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,nan,nan,nan,browsing on substrate,benthic invertivore,benthic,tropical,elongated;fusiform / normal,nan,nan,Gobibosc
USA (NC),Seagrass,Gobiosoma sp.,NA,Gobiidae,32.5,0.2598696280702266,2,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,,,,browsing on substrate,benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Gobisp.1
USA (NC),Seagrass,Orthopristis chrysoptera,NA,Haemulidae,111,33.36075960026094,1.5,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.390000105,1.82519,560,hunting macrofauna (predator),higher carnivore,demersal,tropical,short and / or deep,nan,nan,Orthchry
USA (NC),Seagrass,Stephanolepis hispidus,NA,Monacanthidae,78,10.898512452521816,3,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,2.76,1.26543,532,grazing on aquatic plants,benthic invertivore,demersal,tropical,short and / or deep,57,225,Stephisp
USA (NC),Seagrass,Farfantepenaeus aztecus,NA,Penaeidae,49.666666666666664,0.7461639737119906,12.333333333333334,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,2.93,,,variable,omnivore,benthic,subtropical,shrimp,,,Farfazte
USA (NC),Seagrass,Arenaeus cribrarius,NA,Portunidae,19.25,1.261827154237278,1.5,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.69,,,variable,omnivore,benthic,tropical,crab,,,Arencrib
USA (NC),Seagrass,Callinectes sapidus,NA,Portunidae,45.166666666666664,28.372312633710898,8,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.35,,,variable,omnivore,benthic,subtropical;tropical,crab,,,Callsapi
USA (NC),Seagrass,Bairdiella chrysoura,NA,Sciaenidae,99,19.83137486766748,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.24,1.56165,570,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,43,157,Bairchry
USA (NC),Seagrass,Leiostomus xanthurus,NA,Sciaenidae,94,8.992175918507659,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,nan,1.54116,553,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,subtropical;temperate,fusiform / normal,nan,nan,Leioxant
USA (NC),Seagrass,Diplodus holbrookii,NA,Sparidae,70.5,4.788624259531057,2,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,2.7,2.35768,554,grazing on aquatic plants,omnivore,demersal,subtropical,fusiform / normal,nan,nan,Diplholb
USA (NC),Seagrass,Lagodon rhomboides,NA,Sparidae,77.32666666666667,5.684077821289129,92,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.19,2.21993,618,hunting macrofauna (predator),omnivore,demersal,tropical,fusiform / normal,nan,nan,Lagorhom
USA (NC),Seagrass,Sphyraena borealis,NA,Sphyraenidae,55,1.010389173706031,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,nan,1.73483,541,hunting macrofauna (predator),higher carnivore,demersal,subtropical;temperate,elongated,52,83,Sphybore
USA (NC),Seagrass,Hippocampus sp.,NA,Syngnathidae,80,1.2249538005118337,1,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,,,,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate;tropical,eel-like;other,,,Hippsp
USA (NC),Seagrass,Syngnathus sp.,NA,Syngnathidae,148.5,1.4738380428621018,2,NC,0.7009696188211324,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,,,,selective plankton feeding,benthic invertivore;planktivore,demersal,boreal;subtropical;temperate;tropical,eel-like;other,,,Syngsp
USA (NC),Unvegetated,Menidia menidia,NA,Atherinopsidae,61.25,1.4654550981007388,8.5,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,nan,1.10694,549,selective plankton feeding,benthic invertivore;planktivore,pelagic site attached,temperate,elongated,nan,nan,Menimeni
USA (NC),Unvegetated,Opsanus tau,NA,Batrachoididae,116.5,17.11817476897655,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,ambush,nan,nan,nan,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,subtropical;temperate,fusiform / normal,nan,nan,Opsatau
USA (NC),Unvegetated,Fundulus heteroclitus,NA,Fundulidae,75,7.115932710842473,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.59,0.897476,590,variable,omnivore,demersal,temperate,fusiform / normal,nan,nan,Fundhete
USA (NC),Unvegetated,Eucinostomus harengulus,NA,Gerreidae,45,2.68128608685645,5.5,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.26,nan,nan,hunting macrofauna (predator),benthic invertivore,demersal,subtropical;tropical,fusiform / normal,nan,nan,Eucihare
USA (NC),Unvegetated,Orthopristis chrysoptera,NA,Haemulidae,87.5,22.16833663160395,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.390000105,1.82519,560,hunting macrofauna (predator),higher carnivore,demersal,tropical,short and / or deep,nan,nan,Orthchry
USA (NC),Unvegetated,Stephanolepis hispidus,NA,Monacanthidae,63,6.17695025864887,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,2.76,1.26543,532,grazing on aquatic plants,benthic invertivore,demersal,tropical,short and / or deep,57,225,Stephisp
USA (NC),Unvegetated,Farfantepenaeus aztecus,NA,Penaeidae,28,0.13844728954733115,2.5,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,2.93,,,variable,omnivore,benthic,subtropical,shrimp,,,Farfazte
USA (NC),Unvegetated,Callinectes sapidus,NA,Portunidae,97,169.693681624516,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,3.35,,,variable,omnivore,benthic,subtropical;tropical,crab,,,Callsapi
USA (NC),Unvegetated,Leiostomus xanthurus,NA,Sciaenidae,55,1.7324224871885368,1,NC,0.7192889556764114,Atlantic,West,34.69075,-76.62222,6.01875001192093,4.13650006055832,2.65749999880791,3.3612499833107,0.581249997019768,0.486749991774559,0.407749995589256,53.3060007095337,35.6882495880127,34.8905000686646,28.5787501335144,21.2454996109009,13.6494998931885,14.9292502403259,active,nan,1.54116,553,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,subtropical;temperate,fusiform / normal,nan,nan,Leioxant
