Site Name,Lat,Long,Seagrass/Unveg,Date,Time,Depth,Distance,Data Collector,Q/PA,Genus,Species,Length,Abundance,Notes,Participant List,Contact Email
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,35,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,30,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,30,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,PA,Pomatoschistus,marmoratus,NA,35,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,70,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,75,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,55,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,70,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,50,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,55,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,60,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Mugil,cephalus,40,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,100,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Dicentrarchus,labrax,70,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Salaria,pavo,60,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Salaria,pavo,55,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Salaria,pavo,50,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Gobius ,geniporus,60,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Gobius ,geniporus,60,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Gobius ,geniporus,70,,,,
CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Gobius ,geniporus,60,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Solea ,solea,40,,"sand with a few patches of short Zostera noltii and e few small vegetated rocks in very shallow water, net hauled onto beach",,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,60,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,60,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Pomatoschistus,marmoratus,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,PA,Pomatoschistus,marmoratus,NA,65,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,noID,bellyfish,45,,this fish could not be identified,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Mugil,cephalus,70,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Syngnathus,typhle,80,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Syngnathus,typhle,115,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,35,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,35,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,35,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Palaemon ,elegans,20,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,25,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,40,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,35,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,30,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,35,,,,
CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Processa ,macrophthalma,25,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Syngnathus,typhle,115,,"Zostera noltii, patchy (100% - 0% coverage) between 100 cm and 50 cm then dense (100% coverage), overall seagrass coverage under the hauled net 90%",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Syngnathus,typhle,160,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Syngnathus,typhle,85,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,35,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,60,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,55,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,35,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,85,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,75,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,75,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,75,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,60,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Atherina ,hepsetus,70,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,PA,Atherina ,hepsetus,NA,29,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,85,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,75,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,95,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,85,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,95,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,75,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,90,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Symphodus,ocellatus,100,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,55,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,55,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Mullus,barbatus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,140,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,95,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,30,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,110,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,100,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,140,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,110,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,90,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,80,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,65,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,30,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,30,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Zosterisessor,ophiocephalus,35,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,35,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,50,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,45,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Pomatoschistus,marmoratus,40,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Salaria,pavo,55,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Salaria,pavo,85,,,,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,40,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,35,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,50,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,40,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,40,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,30,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,40,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,40,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,30,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,35,,"this fish could not be identified, unknown bellyfish",,
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,unknown,unknown,45,,"this fish could not be identified, unknown bellyfish",,
