SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,SpecimenType,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
1357,Sprattus sprattus,39151,1375,43,106276,3.75,15.75,TL,NA,NA,11479,unsexed,0.0052,NA,3.1474,0.9358,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1995-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39164,1375,43,106276,4.75,14.75,TL,NA,NA,1341,unsexed,0.0055,NA,3.1562,0.9619,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (August) 1995-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39166,1375,43,106276,6.75,14.25,TL,NA,NA,25,unsexed,0.007,NA,3.0104,0.8812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 4) 1995-2006,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39157,1375,43,106276,6.75,15.75,TL,NA,NA,149,unsexed,0.0072,NA,2.9707,0.97,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (March) 1996-2000,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39162,1375,43,106276,3.75,15.75,TL,NA,NA,7656,unsexed,0.0073,NA,3.0207,0.9344,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 3) 1995-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39158,1375,43,106276,5.75,14.75,TL,NA,NA,1135,unsexed,0.0075,NA,3.0174,0.9181,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 2) 1995-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39161,1375,43,106276,6.75,14.75,TL,NA,NA,752,unsexed,0.008,NA,2.9889,0.9244,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (June) 1995-2004,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39163,1375,43,106276,3.75,15.75,TL,NA,NA,5967,unsexed,0.0084,NA,2.9566,0.9241,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (July) 1995-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,39159,1375,43,106276,5.75,14.75,TL,NA,NA,122,unsexed,0.01,NA,2.8771,0.937,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (April) 1996-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,42089,1375,NA,119290,5.6,10.7,TL,NA,NA,423,unsexed,0.0064,0.0064,2.921,0.916,NA,0.027,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Black Sea / 2009-2011,119290,792,NA,2448,2018-12-13T00:00:00Z,NA,2018-12-13T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,10092,55042,43,52153,NA,NA,TL,NA,NA,1,unsexed,0.00637,0.00637,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,fresh,NA,NA,233,NA,3,2004-09-16T00:00:00Z,NA,2004-09-16T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,11472,55042,NA,94462,5.5,15.5,TL,NA,NA,9697,mixed,0.00377,NA,3.2,0.939,NA,NA,0.194,NA,0.00358,0.00397,3.17,3.22,Type I linear regression,fresh,"Baltic Sea, sub-divisions 22-32",94462,NA,ICES SMALK data from 2000-12.,393,2013-11-26T00:00:00Z,NA,2013-11-26T00:00:00Z,NA,NA,NA
1357,Sprattus sprattus,11471,56829,NA,94462,5,15.5,TL,NA,NA,10639,mixed,0.00289,NA,3.36,0.954,NA,NA,0.083,NA,0.00277,0.00301,3.34,3.38,Type I linear regression,fresh,North Sea Sub-area IV,94462,NA,ICES SMALK data from 2000-12.,393,2013-11-26T00:00:00Z,NA,2013-11-26T00:00:00Z,NA,NA,NA
3162,Strongylura exilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,Strongylura marina,2522,990,207,6323,110,110,TL,NA,NA,1,unsexed,0.0011,0.0011,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,fresh,NA,NA,NA,Estimated from data given in Reference.,1,1999-06-17T00:00:00Z,NA,1999-06-17T00:00:00Z,NA,NA,NA
974,Strongylura marina,2523,990,NA,55642,37.6,78.3,TL,NA,NA,12,Unsexed,7e-4,NA,3.175,0.993,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Central coast, 1993-2000",55642,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
974,Strongylura marina,2524,990,NA,55642,35.3,73.4,SL,NA,NA,24,Unsexed,0.0011,NA,3.108,0.99,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Central coast, 1993-2000",55642,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
974,Strongylura marina,40737,990,NA,94834,28,44.5,FL,NA,NA,16,unsexed,0.0063,NA,2.59,0.95,NA,NA,NA,NA,0.0011,0.0353,2.1,3.08,Type I linear regression,fresh,Alvarado Lagoon System / 2007-2008.,NA,484,NA,65,2017-07-25T00:00:00Z,NA,2017-07-25T00:00:00Z,NA,NA,NA
1769,Syngnathus abaster,4288,1965,258,48021,6.08,15.5,TL,NA,Yes,47,unsexed,8e-5,8e-5,3.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"River Danube, 1997",48021,890,NA,3,2003-09-25T00:00:00Z,3,2011-05-19T00:00:00Z,NA,NA,NA
1769,Syngnathus abaster,4289,1965,258,50932,7.8,13.2,TL,NA,NA,12,unsexed,3e-4,3e-4,3.156,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Strymon estuary, NW Aegean, 1997-1999",50932,300,NA,3,2004-04-18T00:00:00Z,NA,2018-04-04T00:00:00Z,NA,NA,NA
1769,Syngnathus abaster,4290,1965,258,59099,1.3,10.9,TL,NA,NA,1260,unsexed,6.8e-4,NA,2.922,0.96826,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Mar Menor lagoon, 2002-2004",59099,724,NA,3,2008-10-30T00:00:00Z,NA,2008-10-30T00:00:00Z,NA,NA,NA
1769,Syngnathus abaster,4291,1965,NA,85826,2.9,10.5,TL,NA,NA,NA,Unsexed,1.5e-4,NA,3.53,0.963,NA,NA,NA,NA,1e-4,2.1e-4,3.343,3.708,NA,fresh,"Arade estuary, central Algarve, 2004-2007",85826,620,NA,3,2011-05-18T00:00:00Z,3,2011-05-20T12:14:49Z,NA,NA,NA
1769,Syngnathus abaster,10338,1965,258,88089,4.5,15.1,TL,NA,NA,298,unsexed,2e-4,NA,3.181,0.901,NA,0.12,NA,NA,NA,NA,NA,NA,Type II linear regression,fresh,"Erdek Bay (27<b0>20'- 27<b0>52' E; 40<b0>18'-40<b0>28' N), Sea of Marmara, 2000-2001",88089,792,NA,3,2011-11-10T00:00:00Z,3,2012-03-15T00:00:00Z,NA,NA,NA
1769,Syngnathus abaster,35979,1965,NA,91093,2.78,10.6,TL,NA,NA,9,unsexed,0.0015,NA,2.859,0.739,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Candarli Bay, north Aegean Sea, 2006-2008",91093,792,NA,393,2014-07-29T00:00:00Z,NA,2014-07-29T00:00:00Z,NA,NA,NA
3300,Syngnathus floridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3301,Syngnathus fuscus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3303,Syngnathus leptorhynchus,11374,3499,NA,93899,6.8,38.5,TL,NA,NA,57,mixed,2e-4,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Yaquina estuary, Oregon (44<b0>38'N, 124<b0>13'W), 1975-76",93899,840,Only 2 pipefish were over 34. cm; the regression equation underestimates weight of the largest fish.,3,2013-07-18T00:00:00Z,NA,2013-07-18T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,Syngnathus typhle,3438,1378,258,982,7,24,TL,NA,Yes,NA,unsexed,3.4e-4,3.4e-4,2.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Kiel Bight,982,276,used gutted weight,3,1992-01-12T00:00:00Z,3,2012-03-08T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,3439,1378,258,50933,9.7,28.1,SL,NA,NA,167,mixed,2.4e-4,NA,3.172,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"East coast, 1995",50933,724,NA,3,2004-04-19T00:00:00Z,NA,2009-03-25T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,3440,1378,258,59118,8.2,12.7,TL,NA,NA,31,unsexed,1e-4,NA,3.222,0.965,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"River Cetina estuary, middle Adriatic, 2000-2004",59118,191,NA,3,2009-05-04T00:00:00Z,NA,2009-05-07T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,3441,1378,258,72413,NA,NA,TL,NA,NA,93,unsexed,1e-4,1e-4,3.05,0.9025,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Izmir Bay,NA,792,NA,1,2008-01-10T00:00:00Z,NA,2008-01-10T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,3442,1378,258,72413,NA,NA,TL,NA,NA,14,unsexed,2e-4,NA,3.22,0.9409,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Izmir Bay,NA,792,NA,1,2008-01-10T00:00:00Z,NA,2008-01-10T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,3443,1378,258,72413,4,25.8,TL,No,No,125,unsexed,3e-4,3e-4,3,0.9604,NA,NA,NA,NA,NA,NA,2.94,3.06,type I linear regression,fresh,"Izmir Bay, Aegean Sea, 2000 - 2002",NA,792,Transferred a = 3E-07 in mm to cm; 95% CL of b = +/- 0.06,1,2008-01-10T00:00:00Z,3,2011-05-19T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,10285,1378,258,88089,6.2,31.6,TL,NA,NA,375,unsexed,2e-4,NA,3.196,0.965,NA,0.062,NA,NA,NA,NA,NA,NA,Type II linear regression,fresh,"Erdek Bay (27<b0>20'- 27<b0>52' E; 40<b0>18'-40<b0>28' N), Sea of Marmara, 2000-2001",88089,792,NA,3,2011-11-10T00:00:00Z,3,2012-03-15T00:00:00Z,NA,NA,NA
1360,Syngnathus typhle,35981,1378,NA,91093,1.61,22.7,TL,NA,NA,61,unsexed,4e-4,4e-4,2.98,0.86,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Candarli Bay, north Aegean Sea, 2006-2008",91093,792,NA,393,2014-07-29T00:00:00Z,NA,2014-07-29T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5065,2915,160,4528,13,24,TL,NA,NA,218,unsexed,0.00769,0.00769,2.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Gulf of Mexico, Louisiana & Mississippi",4528,840,NA,3,1992-08-04T00:00:00Z,NA,1993-02-25T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5066,2915,160,6937,30.5,30.5,FL,NA,NA,1,unsexed,0.00864,NA,2.979,1,0,0,NA,NA,NA,NA,NA,NA,other,fresh,Southern Florida,6937,840,"Preliminary estimate; intercept forced through a point at or close to the origin by adding a ""zero"" data point.",82,1994-05-14T00:00:00Z,3,2011-07-29T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5067,2915,160,11824,16,26,FL,NA,NA,12,unsexed,0.00348,0.00152,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,New York Bight,12035,840,NA,3,1996-09-27T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5068,2915,160,39376,13.8,47,TL,NA,NA,30,unsexed,0.00835,0.00835,2.952,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Rio Grande do Sul (28<b0>-34<b0>S),39376,076,NA,3,2001-08-14T00:00:00Z,3,2002-06-12T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5069,2915,NA,40728,9.8,35.9,TL,NA,NA,65,Unsexed,0.00265,NA,3.252,0.994,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region (S<e3>o Sebasti<e3>o System), S<e3>o Paulo, 1997",40728,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5070,2915,160,80009,4.3,37,TL,NA,NA,45,mixed,0.00354,NA,3.178,0.99002,0.106,0.044,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Espirito Santo (0<b0>S - 25<b0>S), 2003-2004",80009,076,NA,3,2009-01-19T00:00:00Z,2,2014-05-14T00:00:00Z,NA,NA,NA
2719,Synodus foetens,5071,2915,NA,83872,8,44,TL,NA,NA,61,Unsexed,0.0029,NA,3.21,0.993,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region, 1995-1996",83872,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
2719,Synodus foetens,36541,2915,NA,95265,3.1,23.5,SL,NA,NA,87,unsexed,0.0021,NA,3.515,0.988,NA,0.041,NA,NA,NA,NA,3.434,3.597,Type I linear regression,fresh,"Celestun lagoon, Yucatan, 1990-2006",95265,484,Weight range: 0.13 - 112.86 g.,393,2015-04-02T00:00:00Z,NA,2015-04-02T00:00:00Z,NA,NA,NA
2719,Synodus foetens,39988,2915,NA,111953,2.7,23,TL,NA,NA,96,unsexed,0.003,NA,3.1,0.97,NA,NA,NA,NA,0.0024,0.0036,3.01,3.2,Type I linear regression,fresh,Guaratiba Mangrove / 2002-2003,NA,076,NA,65,2017-05-10T00:00:00Z,NA,2017-05-10T00:00:00Z,NA,NA,NA
2719,Synodus foetens,41843,2915,NA,118196,2,25.3,SL,NA,NA,68,unsexed,0.003,NA,3.322,0.991,NA,NA,NA,NA,NA,NA,3.247,3.396,Type I linear regression,NA,"R<ed>a Lagartos lagoon, Yucatan / 2004-2005.",NA,484,NA,65,2018-09-25T00:00:00Z,NA,2018-09-25T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3590,Umbrina roncador,5663,3786,331,40637,38.7,55.9,TL,NA,NA,4,unsexed,0.0136,0.0136,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,fresh,NA,NA,NA,L-W relationship calculated from data in Ref. 40637.,3,2002-04-13T00:00:00Z,NA,2002-04-13T00:00:00Z,NA,NA,NA
3590,Umbrina roncador,36035,3786,NA,91172,4,42,TL,NA,NA,137,unsexed,0.01,0.01,2.981,0.994,NA,0.001,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Gulf of California (Southern Sinaloa and Nayarit), 2005-2007",91172,484,NA,393,2014-07-30T00:00:00Z,NA,2014-07-30T00:00:00Z,NA,NA,NA
23128,Urocampus carinirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1883,Urophycis regia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3797,Xiphister atropurpureus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018,Zosterisessor ophiocephalus,9191,13341,405,50932,10.2,16.5,TL,NA,NA,15,unsexed,0.011,0.011,2.998,0.86118,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Porto-Lagos, NE Aegean, 1988-90",50932,300,NA,3,2004-04-17T00:00:00Z,NA,2017-04-04T00:00:00Z,NA,NA,NA
13018,Zosterisessor ophiocephalus,9192,13341,405,59118,10.5,17.5,TL,NA,NA,20,unsexed,0.011,NA,2.97,0.88,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"River Cetina estuary, middle Adriatic, 2000-2004",59118,191,NA,3,2009-05-04T00:00:00Z,NA,2009-05-07T00:00:00Z,NA,NA,NA
13018,Zosterisessor ophiocephalus,35989,13341,NA,91093,6.5,7,TL,NA,NA,4,unsexed,0.0041,0.0041,3.339,0.888,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Candarli Bay, north Aegean Sea, 2006-2008",91093,792,NA,393,2014-07-29T00:00:00Z,NA,2014-07-29T00:00:00Z,NA,NA,NA
13018,Zosterisessor ophiocephalus,40111,13341,NA,115022,6.9,29.9,TL,NA,Yes,2286,unsexed,6.8e-4,NA,3.908,0.88,NA,NA,NA,NA,5.85e-4,7.73e-4,2.857,3.958,Type I linear regression,fresh,Camacchio Lagoon / 2010-2014,NA,380,NA,65,2017-05-15T00:00:00Z,NA,2017-05-15T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8433,Aplysia californica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26791,Arenaeus cribrarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26799,Callinectes arcuatus,3781,29464,NA,119326,NA,NA,CW,NA,Yes,830,female,0.159,NA,2.5322,0.7044,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"El Colorado Lagoon, Ahome, Sinaloa / 2012-2013",119326,484,"Data from Ref. 119326 (Tab. 4, p. 1049).",247,2019-01-08T00:00:00Z,NA,2019-01-08T00:00:00Z,NA,NA,NA
26799,Callinectes arcuatus,3780,29464,NA,119326,NA,NA,CW,NA,Yes,1956,male,0.1852,NA,2.4993,0.6261,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"El Colorado Lagoon, Ahome, Sinaloa / 2012-2013",119326,484,"Data from Ref. 119326 (Tab. 4, p. 1049).",247,2019-01-08T00:00:00Z,NA,2019-01-08T00:00:00Z,NA,NA,NA
26796,Callinectes danae,1698,1202,NA,85496,NA,NA,CW,NA,No,NA,female,0.085,NA,2.844,0.95,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Babitonga Bay, Santa Catarina / 2003-2004",85496,076,"Data from Ref. 85496 (Tab. 2, p. 7).",84,2010-11-22T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26796,Callinectes danae,1697,1202,NA,85496,NA,NA,CW,NA,No,NA,male,0.0087,NA,2.858,0.919,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Babitonga Bay, Santa Catarina / 2003-2004",85496,076,"Data from Ref. 85496 (Tab. 2, p. 7).",84,2010-11-22T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26796,Callinectes danae,3234,1202,NA,116853,2.015,8.235,CW,NA,No,754,female,0.13182,NA,3.02,0.99,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Santa Cruz Channel,116853,076,"Converted from mm from Ref. 116853 (Fig. 2, p. 44).  WW used as parameter.",247,2018-01-16T00:00:00Z,NA,2018-01-16T00:00:00Z,NA,NA,NA
26796,Callinectes danae,3233,1202,NA,116853,2.63,9.59,CW,NA,No,881,male,0.10471,NA,3.12,0.99,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Santa Cruz Channel,116853,076,"Converted from mm from Ref. 116853 (Fig. 2, p. 44).  WW used as parameter.",247,2018-01-16T00:00:00Z,NA,2018-01-16T00:00:00Z,NA,NA,NA
26797,Callinectes ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26794,Callinectes sapidus,1700,1207,NA,85496,NA,NA,CW,NA,No,NA,female,0.1752,NA,2.568,0.925,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Babitonga Bay, Santa Catarina / 2003-2004",85496,076,"Data from Ref. 85496 (Tab. 2, p. 7).",84,2010-11-22T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,1699,1207,NA,85496,NA,NA,CW,NA,No,NA,male,0.0805,NA,2.954,0.924,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Babitonga Bay, Santa Catarina / 2003-2004",85496,076,"Data from Ref. 85496 (Tab. 2, p. 7).",84,2010-11-22T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2214,1207,NA,94658,7.55,18.63,CW,NA,Yes,1342,female,0.2331,NA,2.4133,0.93,NA,0.018,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,Beymelek lagoon / 2009-2010,94658,792,"Converted from mm from Ref. 94658 (Tab. 1, p. 678).",247,2014-01-06T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2215,1207,NA,94658,5.96,21.27,CW,NA,No,869,male,0.1182,NA,2.7716,0.95,NA,NA,NA,NA,NA,NA,0.021,NA,nonlinear regression,fresh,Beymelek lagoon / 2009-2010,94658,792,"Converted from mm from Ref. 94658 (Tab. 1, p. 678).",247,2014-01-06T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2627,1207,NA,106285,NA,NA,CW,NA,No,NA,female,0.1646,NA,2.589,0.96,NA,0.033,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2624,1207,NA,106285,NA,NA,CL,NA,No,NA,female,0.7005,NA,2.971,0.97,NA,0.027,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2628,1207,NA,106285,NA,NA,CW,NA,No,NA,male,0.2016,NA,2.554,0.97,NA,0.039,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2625,1207,NA,106285,NA,NA,CL,NA,No,NA,male,1.3898,NA,2.626,0.97,NA,0.036,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2629,1207,NA,106285,NA,NA,CW,NA,No,NA,mixed,0.1284,NA,2.7,0.96,NA,0.026,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,2626,1207,NA,106285,NA,NA,CL,NA,No,NA,mixed,0.749,NA,2.943,0.97,NA,0.022,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Mediterranean Sea / 2006-2006,106285,792,"Data from Ref. 106285 (Tab. 2, p. 77).",247,2016-01-20T00:00:00Z,247,2018-10-17T00:00:00Z,NA,NA,NA
26794,Callinectes sapidus,3416,1207,NA,117288,6.83,14.66,CW,NA,Yes,55,female,0.24888,NA,2.396,0.867,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Bardawil Lagoon, Sinai Peninsula / 2015-2015",117288,818,Converted from mm from Ref. 117288 (p. 228).,247,2018-03-05T00:00:00Z,NA,2018-03-05T00:00:00Z,NA,NA,NA
